,company_name,company_brand,company_halal_status,company_address,city,state,halal_expiry_date,company_info_url,category,subcategory,scraped_at,restaurant_name
5629,COOLBLOG ENTERPRISE SDN BHD,COOLBLOG,Halal,"LOT GFK-13A GROUND FLOOR, KIPMALL BANGI,  No. 1 Jalan Medan Bangi Off Persiaran Kemajuan, Seksyen 6 43650, Hulu Langat Selangor",Hulu Langat,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.646475,COOBLOG KIPMALL BANGI
5630,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"LOT PS05,GF AMPANG POINT SHOPPING CENTRE Jalan Mamanda 4, Ampang Point  Ampang  68000,  Tiada Maklumat Daerah Selangor",Dan Lain-lain (dll),Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.646646,COOLBLOG AMPANG POINT
5631,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"NO 3-G, JALAN JERNANG JAYA 1,  Taman Jernang Jaya,  43000,  Tiada Maklumat Daerah Selangor",Dan Lain-lain (dll),Selangor,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.646792,COOLBLOG BANGI TERAS JAYA SHOPLOT
5632,COOLBLOG ENTERPRISE SDN BHD,Coolblog,Halal,"LOT 32427, PERSIARAN PUCHONG PERDANA Taman Puchong Permai 47510,  Tiada Maklumat Daerah Selangor",Puchong,Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.646933,COOLBLOG CALTEX PUCHONG
5633,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"LOT PS31, CS GROCER KAJANG MEWAH, No 1, Jalan Kajang Mewah 7/A, Kajang Mewah  43000,  Tiada Maklumat Daerah Selangor",Kajang,Selangor,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.647061,COOLBLOG CS GROCER KAJANG MEWAH
5634,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"KIOSK PA4 & PA5, PASARAYA CS CHERAS, LOT 1292 & 30876, Persiaran Tun Perak, Cheras, 42300,  Tiada Maklumat Daerah Selangor",Cheras,Selangor,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.647189,COOLBLOG CS TUN PERAK 
5635,COOLBLOG ENTERPRISE SDN BHD,COOLBLOG,Halal,"LOT 10,ECO-SHOP SUNGAI BESAR,  Pekan Sungai Besar, 45300, Sabak Bernam Selangor",Sungai Besar,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.647321,COOLBLOG ECO2 SUNGAI BESAR
5636,COOLBLOG ENTERPRISE SDN BHD,Coolblog,Halal,"LOT NO. BA 21, ECONSAVE CASH & CARRY (BA) SDN BHD Lot 6903, Jalan Mahagoni 8,  Bandar Utama Batang Kali, Batang Kali 44300,  Tiada Maklumat Daerah Selangor",Dan Lain-lain (dll),Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.647486,COOLBLOG ECONSAVE BATANG KALI
5637,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"LOT RC 16, ECNSVE CASH & CARRY, JALAN 5/44,  Bandar Rinching Seksyen 5, Semenyih, 43500,  Tiada Maklumat Daerah Selangor",Semenyih,Selangor,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.647623,COOLBLOG ECONSAVE RINCHING 
5638,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"LOT GFK 29,GROUND FLOOR, HERO MARKET BANDAR PUTERI, Jalan Puteri 1/1,Bandar Puteri,  Puchong 47100,  Tiada Maklumat Daerah Selangor",Puchong,Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.647770,COOLBLOG HERO MARKET BANDAR PUTERI
5639,COOLBLOG ENTERPRISE SDN BHD,,Halal,"LOT LGK32, LOWER GROUND FLOOR, KipMall Desa Coalfields, Jalan DC 4/5, Desa Coalfields,  47000, Petaling Selangor",Petaling,Selangor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:18.647915,COOLBLOG KIP MALL SUNGAI BULOH
5640,COOLBLOG ENTERPRISE SDN BHD,,Halal,"LOT OL-G1, LOTUS'S JENJAROM, No 1, Jalan 1/1, Taman Seri Jaromas 42600, Kuala Langat Selangor",Jenjarom,Selangor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.881673,COOLBLOG LOTUS JENJAROM
5641,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"LOT OL-G4,LOTUS ARA DAMANSARA, Lot 2,Jalan PJU 1A/3, Petaling Jaya 47301,  Tiada Maklumat Daerah Selangor",Petaling Jaya,Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.881854,COOLBLOG LOTUS'S ARA DAMANSARA 
5642,COOLBLOG ENTERPRISE SDN BHD,Coolblog,Halal,"LOT NO. G14B, GROUND FLOOR, LOTUS'S CHERAS No. 2 Jalan Midah 2, Taman Midah Cheras 56000,  Tiada Maklumat Daerah Selangor",Cheras,Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.882021,COOLBLOG LOTUS'S CHERAS
5643,COOLBLOG ENTERPRISE SDN BHD,Coolblog,Halal,"G-OL3, GROUND FLOOR, LOTUS'S KLANG 3, Jalan Batu Nilam 6/KS 6,  Bandar Bukit Tinggi 41200, Klang Selangor",Klang,Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.882172,COOLBLOG LOTUS'S KLANG
5644,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"OL-G2,LOTUS'S PUNCAK ALAM,NO 1,JALAN NIAGA BESTARI 9, Puncak Bestari, Bandar Puncak Alam, 42300,  Tiada Maklumat Daerah Selangor",Dan Lain-lain (dll),Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.882318,COOLBLOG LOTUS'S PUNCAK ALAM 
5645,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"LOT S18,JALAN PJS 2/3,TAMAN MAJU JAYA Petaling Jaya, 46000,  Tiada Maklumat Daerah Selangor",Petaling Jaya,Selangor,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.882444,COOLBLOG MATAHARI TAMAN MEDAN 
5646,COOLBLOG ENTERPRISE SDN BHD,,Halal,"UNIT U8, NSK TRADING (KLANG) Lot 10367, Jalan Sungai Jati, Mukim Klang 41200, Klang Selangor",Klang,Selangor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.882570,COOLBLOG NSK KLANG
5647,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"LOT G-05, NSK KOTA DAMANSARA, NO 1, JALAN KENYALANG 11/1, Seksyen 11, Kota Damansara, PJU 5, Petaling Jaya,  47180,  Tiada Maklumat Daerah Selangor",Petaling Jaya,Selangor,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.882705,COOLBLOG NSK KOTA DAMASARA
5648,COOLBLOG ENTERPRISE SDN BHD,COOLBLOG,Halal,"LOT 4, JALAN USJ 25/1 USJ 5, 47650, Petaling Selangor",Petaling,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.882841,COOLBLOG NSK ONE CITY
5649,COOLBLOG ENTERPRISE SDN BHD,,Halal,"UNIT 7, NSK SELAYANG, LOT 4675 Wisma Yap Tieh (TAG), Batu 8 Jalan Ipoh,  Batu Caves 68100, Gombak Selangor",Gombak,Selangor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.882987,COOLBLOG NSK SELAYANG
5650,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"NO 4,GROUND FLOOR,JALAN 18/35,TAMAN SERI SERDANG, Seri Kembangan, 43300,  Tiada Maklumat Daerah Selangor",Dan Lain-lain (dll),Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.883124,COOLBLOG PASARAYA BIG SERDANG 
5651,COOLBLOG ENTERPRISE SDN BHD,,Halal,"NO. B-6-GA, JALAN PRIMA SAUJANA 2/G Taman Prima Saujana,  43000, Hulu Langat Selangor",Hulu Langat,Selangor,15/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.883261,COOLBLOG PRIMA SAUJANA KAJANG
5652,COOLBLOG ENTERPRISE SDN BHD,coolblog,Halal,"NO 28,JALAN PUJ 3/31,TAMAN PUNCAK JALIL, Bandar Puteri Permai, Seri Kembangan, 43300,  Tiada Maklumat Daerah Selangor",Dan Lain-lain (dll),Selangor,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.883404,COOLBLOG PUNCAK JALIL
5653,COOLBLOG ENTERPRISE SDN BHD,COOLBLOG,Halal,"45,JALAN MENTARI BESAR 1, Sekinchan Business Centre 45400, Sabak Bernam Selangor",Sekinchan,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.883539,COOLBLOG SEKINCHAN 
5654,COOLBLOG ENTERPRISE SDN BHD,Coolblog,Halal,"LOT G0(2A), GROUD FLOOR,  Suria Jaya, jalan Padang Jawa, Sek 16 Shah Alam 40200,  Tiada Maklumat Daerah Selangor",Shah Alam,Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.883675,COOLBLOG SURIA JAYA MALL
5655,COOLBLOG ENTERPRISE SDN BHD,Coolblog,Halal,"LOT L1-K20, THE MINES, JALAN DULANG, Mines Resort City, Seri Kembangan 43300,  Tiada Maklumat Daerah Selangor",Dan Lain-lain (dll),Selangor,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20100128-155137&type=P,PE,PE,2024-12-30 11:19:19.883812,COOLBLOG THE MINES 
5656,CORALS CAFE,CORALS CAFE,Halal,"NO 42-G, SIERRA ZENTRO 1, JALAN SIERRA 10/2, 16 SIERRA,  47120, Sepang Selangor",Sepang,Selangor,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20211113-222754&type=P,PE,PE,2024-12-30 11:19:19.883948,CORALS CAFE
5657,CORNERY FNB SDN BHD,Street Churros,Halal,"LOT NO GK01, AEON MALL, 1,  JALAN AKUATIK 13/64, SEKSYEN 13,  40100, Petaling Selangor",Petaling,Selangor,15/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20170330-164328&type=P,PE,PE,2024-12-30 11:19:19.884087,STREET CHURROS
5658,CORNERY FNB SDN BHD,Street Churros,Halal,"LG319A, 1 UTAMA SHOPPING CENTRE, NO. 1 LEBUH BANDAR UTAMA 47800, Petaling Selangor",Petaling,Selangor,15/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20170330-164328&type=P,PE,PE,2024-12-30 11:19:19.884217,STREET CHURROS 1 UTAMA
5659,CORNERY FNB SDN BHD,STREET CHURROS,Halal,"LOT LG-40A, TINGKAT LG, PUSAT MEMBELI BELAH SENTRAL I-CITY NO.1, PERSIARAN MULTIMEDIA, SEKSYEN 7, 40000, Petaling Selangor",Petaling,Selangor,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20170330-164328&type=P,PE,PE,2024-12-30 11:19:19.884365,STREET CHURROS CENTRAL I-CITY
5660,CORNERY FNB SDN BHD,STREET CHURROS,Halal,"GF-12, IOI BUSINESS PARK, NO. 1, PERSIARAN PUCHONG JAYA SELANGOR 47100, Petaling Selangor",Puchong,Selangor,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20170330-164328&type=P,PE,PE,2024-12-30 11:19:20.909481,STREET CHURROS PUCHONG JAYA
5661,COSMO RESTAURANTS SDN BHD,,Halal,"NO.19(GF), JALAN DATO TAN TENG KUAY1, Sungai Buloh,  45800, Kuala Selangor Selangor",Kuala Selangor,Selangor,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.909622,BURGER KING SASARAN
5662,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LG-45A*48 LOWER GROUND FLOOR,3 DAMANSARA, No. 3 Jalan SS 20/27, Damansara Jaya Petaling Jaya 47400, Petaling Selangor",Petaling Jaya,Selangor,15/05/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.909747,BURGER KING 3 DAMANSARA
5663,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"G57A (GROUND FLOOR), AEON RAWANG SHOPPING CENTER, No. 1, Persiaran Anggun,            Taman Anggun, Rawang 48000, Gombak Selangor",Rawang,Selangor,15/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.909870,BURGER KING AEON RAWANG
5664,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LOT G-6, THE AMERIN MALL,  Taman Impian Indah,  Seri Kembangan, 43300, Hulu Langat Selangor",Hulu Langat,Selangor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910000,BURGER KING AMERIN MALL
5665,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LOT G19, AMPANG POINT SHOPING CENTRE AMPANG POINT 68000, Hulu Langat Selangor",Hulu Langat,Selangor,15/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910124,BURGER KING AMPANG POINT
5666,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LOT G19, AMPANG POINT SHOPING CENTRE AMPANG POINT 68000, Hulu Langat Selangor",Hulu Langat,Selangor,15/01/2027,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910253,BURGER KING AMPANG POINT
5667,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO 2A LORONG SANGGUL 1 E BANDAR PUTERI  41200, Klang Selangor",Klang,Selangor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910355,BURGER KING BANDAR PUTERI KLANG 
5668,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"22-GF, SAUJANA BUSINESS PARK, JALAN SPU 1, JENJAROM 42610, Kuala Langat Selangor",Jenjarom,Selangor,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910465,BURGER KING BANDAR SAUJANA PUTRA
5669,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LOT NO.16(G) & 17(G) JALAN SUARASA 8/5, BANDAR TUN HUSSEIN ONN,  CHERAS 43200, Hulu Langat Selangor",Cheras,Selangor,15/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910568,BURGER KING BANDAR TUN HUSSEIN ONN
5670,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"G5, G6 & G7, BLOCK A, BANGI GATEWAY SHOPPING COMPLEX, SECTION 15, BANDAR BARU BANGI 43650, Hulu Langat Selangor",Hulu Langat,Selangor,31/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910683,BURGER KING BANGI GATEWAY
5671,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO 248, TINGKAT BAWAH, JALAN SULTAN ABDUL SAMAD  42700, Hulu Selangor Selangor",Hulu Selangor,Selangor,31/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910784,BURGER KING BANTING 
5672,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO.2 (GF), JALAN AMAN SURIA 1, TAMAN AMAN SURIA, BESTARI JAYA 45600, Kuala Selangor Selangor",Kuala Selangor,Selangor,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910891,BURGER KING BATANG BERJUNTAI
5673,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LOT 1173, KM21 LEBUHRAYA KL-KARAK, MUKIM SETAPAK,  53100, Gombak Selangor",Gombak,Selangor,31/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.910999,BURGER KING BHP KARAK
5674,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"D/A BURGER KING, NO.15, TINGKAT G, JALAN PELAPIK B U8/B, BUKIT JELUTONG, SEKSYEN U8, 40150, Petaling Selangor",Petaling,Selangor,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.911112,BURGER KING BUKIT JELUTONG
5675,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO. 107386, TINGKAT 1, JALAN BATU NILAM,  34/KS 6 Bandar Bukit Tinggi, 41200, Klang Selangor",Klang,Selangor,30/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.911211,BURGER KING BUKIT TINGGI
5676,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"CALTEX PETROL FILLING STATION, LOT 27681 & 27682, BATU 6 JALAN CHERAS-KAJANG, 43000, Hulu Langat Selangor",Cheras,Selangor,31/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.911310,BURGER KING CALTEX CHERAS
5677,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"PT 28807, JALAN PERSIARAN E1, 1  SERI PERISTANA  47000, Sabak Bernam Selangor",Sabak,Selangor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.911415,BURGER KING CALTEX SAUJANA UTAMA 
5678,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LOT LG-09 (TINGKAT LG),  Pusat Membeli Belah Sentral I-City, No.1 Persiaran Multimedia, Seksyen 7,  40000, Klang Selangor",Klang,Selangor,15/05/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.911534,BURGER KING CENTRAL I-CITY
5679," OWNED BY MALAYSIA  AIRPORTS NIAGA SDN BHD, SUB FRANCHISEE COSMO SDN BHD  COSMO RESTAURANTS SDN BHD",BURGER KING KLIA ( Sub Franchisee),Halal,"BURGER KING CPD, NO. CPD-3-A04,  Contact Pier Domestic, Contact Pier Building,  64000, Sepang Selangor",Sepang,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:20.911642,BURGER KING CPD KLIA DOMESTIK 
5680,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"CAFE 1, BLOCK 3545, JALAN TEKNORAT 6, CYBERJAYA, 63000, Sepang Selangor",Sepang,Selangor,31/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.141423,BURGER KING CYBERJAYA
5681,COSMO RESTAURANTS SDN BHD,,Halal,"LOT PT 46622, GROUND FLOOR, BLOCK B, CyberValley Commercial Centre, Dengkil, Sepang, Selangor 43800, Hulu Langat Selangor",Sepang,Selangor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.141636,BURGER KING CYBERVALLEY
5682,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO 10G, JALAN DAMAI MEWAH 1A,  TAMAN DAMAI MEWAH,  43000, Hulu Langat Selangor",Hulu Langat,Selangor,31/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.141803,BURGER KING DAMAI MEWAH
5683,COSMO RESTAURANTS SDN BHD,,Halal,"NO. 1, GROUND FLOOR, JALAN PJU 8/5H DAMANSARA PERDANA 47820, Petaling Selangor",Petaling,Selangor,15/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.141963,BURGER KING DAMANSARA PERDANA 
5684,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LOT G 03 ( GF) DATUM MALL  DATUM JELATEK, JALAN ENGGANG, DATO KERAMAT  54200, Kuala Lumpur – (sebelum 1974) Selangor",Dan Lain-lain (dll),Selangor,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.142161,BURGER KING DATUM JELATEK 
5685,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO 3 TINGKAT BAWAH ( JALAN ECO MAJESTIC ) 91/A 43500, Hulu Selangor Selangor",Hulu Selangor,Selangor,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.142317,BURGER KING ECO MAJESTIC SEMENYIH 
5686,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO H-05-01, BLOK H , PUSAT KOMESIAL DATARAN ECOHILL,1/2, 43500, Hulu Langat Selangor",Hulu Langat,Selangor,31/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.142463,BURGER KING ECOHILL SEMENYIH 
5687,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"UNIT NO G-08 EXTERNAL SEATING ( AL FRESCO),  EVO MALL, NO.9, JALAN MEDAN PUSAT 2D, SEKSYEN 9,  43650, Gombak Selangor",Gombak,Selangor,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.142606,BURGER KING EVO MALL 
5688,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LOT G-03, GROUND FLOOR, UNITY SQUARE HAP SENG BUSINESS PARK NO.12, PERSIARAN PERUSAHAAN, SEKSYEN 23 40300, Petaling Selangor",Petaling,Selangor,31/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.142755,BURGER KING HAP SENG BUSINESS PARK
5689,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO 2-2, SIERRA ALFRESCO JALAN SIERRA  10/1, BANDAR 16, SIERRA 47110, Petaling Selangor",Petaling,Selangor,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.142895,BURGER KING IOI SIERRA
5690,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO 56-1, GROUND FLOOR, JALAN DATARAN JADE 6,  DATARAN JADE, JADE HILLS 43000, Petaling Selangor",Petaling,Selangor,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.143034,BURGER KING JADE HILL
5691,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO 39, TINGKAT BAWAH, JALAN MERU  PEKAN MERU, 41050, Klang Selangor",Klang,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.143166,BURGER KING JALAN MERU 
5692,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"NO 17 BLOCK N, JALAN SEKSYEN 3/12,  TAMAN KAJANG UTAMA,  43000, Hulu Selangor Selangor",Kajang,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.143293,BURGER KING KAJANG UTAMA 
5693,"OWNED BY HOST  MALAYSIA SDN BHD, A SUB-FRANCHISEE OF COSMO RESTAURANTS SDN BHD COSMO RESTAURANTS SDN BHD",BURGER KING,Halal,"LOT MTB-4-L01, LEVEL 4, MAIN TERMINAL BUILDING 64000,  KLIA  64000, Sepang Selangor",Sepang,Selangor,15/05/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.143429,BURGER KING KLIA MEZZANINE FLOOR
5694,"OWNED BY HOST  MALAYSIA SDN BHD, A SUB-FRANCHISEE OF COSMO RESTAURANTS SDN BHD  COSMO RESTAURANTS SDN BHD",BURGER KING,Halal,"LOT NO SAT-M-A08, MEZZANINE LEVEL SATELLITE BUILDING, KL  INTERNATIONAL AIRPORT 1, 64000, KLIA SEPANG  64000, Sepang Selangor",Sepang,Selangor,15/05/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.143569,BURGER KING KLIA SAT AIRSIDE 
5695,COSMO RESTAURANTS SDN BHD,,Halal,"L2M-25, LEVEL 2, TERMINAL KLIA 2,  Kuala Lumpur International Airport, Jalan KLIA 2/1, 64000, Sepang Selangor",Sepang,Selangor,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.143715,BURGER KING KLIA2 -LEVEL 2
5696,"OWNED BY HOST MALAYSIASDN BHD,A SUBFRANCHISEE OF COSMO RESTAURANTS SDN BHD COSMO RESTAURANTS SDN BHD",BURGER KING,Halal,"LOT S6-3-A21, INTERNATIONAL DEPARTURE LEVEL ( AIRSIDE),  KL INTERNATIONAL AIRPORT, KLIA 2 64000, Sepang Selangor",Sepang,Selangor,15/05/2026,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.143852,BURGER KING KLIA2 AIRSIDE URBAN FOOD COURT 
5697," OWNED BY MALAYSIA  AIRPORTS NIAGA SDN BHD, SUB FRANCHISEE COSMO SDN BHD  COSMO RESTAURANTS SDN BHD",BURGER KING KLIA ( Sub Franchisee),Halal,"BURGER KING KLIA TERMINAL 2, Lot No. S2-3-L04, Departure Level Public Concourse (Landside),  Kuala Lumpur International Airport Terminal 2,  64000, Sepang Selangor",Sepang,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.144012,BURGER KING KLIA2 DEPARTURE HALL 
5698,COSMO RESTAURANTS SDN BHD,BURGER KING,Halal,"LOT G-96A-3 & G-96A-4, TINGKAT G KOMPLEKS PKNS PERSIARAN TASIK SEKSYEN 14 40000, Petaling Selangor",Petaling,Selangor,31/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20050614-145252&type=P,PE,PE,2024-12-30 11:19:22.144159,BURGER KING KOMPLEKS PKNS
